ENSEMBL	SYMBOL	lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	logFDR	n.studies
ENSG00000114098	ARMC8	0.208265148892545	0.458720738399516	0.709176327906486	0.000330979163936967	0.0878680345415058	0.76690520848111	0.127785812128453	0	0	1	0.182515124606059	1	0.738701140737449	2
ENSG00000172264	MACROD2	1.44331383679967	3.18921290083044	4.93511196486121	0.000343275184400723	0.746424840355584	0.387610513471197	0.890781196900658	0	0	1	0.182515124606059	1	0.738701140737449	2
ENSG00000116132	PRRX1	0.637003052506884	1.45237562634441	2.26774820018193	0.00048091091962829	0.288364414282017	0.591270563407097	0.416014059579194	0	0	1	0.227283844070992	1	0.643431433963482	2
ENSG00000185942	NKAIN3	1.30085345205859	2.95179977026461	4.60274608847062	0.000457798830643843	0.000352406215351519	0.985022603270309	0.84233502820892	0	0	1	0.227283844070992	1	0.643431433963482	2
ENSG00000156642	NPTN	0.0640200822646524	0.148139752736069	0.232259423207485	0.000557245579300563	0.162560552413761	0.686809936815503	0.0429189878665841	0	0	1	0.249499375953152	1	0.602930536294865	2
ENSG00000072134	EPN2	-1.35739445415708	-0.862365371952559	-0.367336289748036	0.00063933190734828	0.0409579181912214	0.839619172444316	0.252570499309808	0	0	1	0.254566031599884	1	0.594199547551697	2
ENSG00000165966	PDZRN4	-5.42708374290513	-3.44493105114851	-1.46277835939189	0.000658334629739915	0.0760416104622883	0.782735147930319	1.01132097701365	0	0	1	0.254566031599884	1	0.594199547551697	2
ENSG00000177103	DSCAML1	-3.38917509788208	-2.15578484545025	-0.922394593018421	0.000613152001451804	2.50615721548896e-05	0.996005684153954	0.629292304430415	0	0	1	0.254566031599884	1	0.594199547551697	2
ENSG00000197442	MAP3K5	0.484221829167507	1.15526756387354	1.82631329857958	0.000740144097051956	0.000116621477747438	0.991383698440463	0.34237656405891	0	0	1	0.273756775374826	1	0.562635123397537	2
ENSG00000099715	PCDH11Y	0.0258210596675035	0.0627209161740928	0.099620772680682	0.000863888479257835	0.142777125996728	0.705535634363075	0.0188268033482506	0	0	1	0.3062124705436	1	0.513977126577049	2
ENSG00000111962	UST	1.01051700822669	2.52539612243312	4.04027523663955	0.00108547942438655	0.416057832389598	0.518910692619522	0.77291170968222	0	0	1	0.369366938530254	1	0.432541980190999	2
ENSG00000134115	CNTN6	0.0480069277381092	0.121302479875337	0.194598032012564	0.00117989587239559	0.0414931093838699	0.838589055976194	0.037396377033136	0	0	1	0.386052853325743	1	0.413353233316915	2
ENSG00000141837	CACNA1A	1.29486333142645	3.32070952358171	5.34655571573696	0.001314856501252	1.17467597139792	0.278442533245542	1.03361398889718	0.325571719298268	14.870140843185	1.17467597139792	0.41427719467225	1	0.382708973292585	2
ENSG00000198795	ZNF521	0.122176328850891	0.324069581419537	0.525962833988184	0.00165496081182799	0.370829016384011	0.542552729639842	0.103008654322812	0	0	1	0.502812558079311	1	0.298593884056008	2
ENSG00000178568	ERBB4	0.134986297087659	0.363757424282918	0.592528551478177	0.00183049037068441	0.186581590830005	0.665777090343921	0.116722107650843	0	0	1	0.53696488218663	1	0.270054116481598	2
ENSG00000122566	HNRNPA2B1	0.220793316369846	0.627423431151131	1.03405354593242	0.00249298599193496	0.0503204784924209	0.8225065528004	0.207468156552228	0	0	1	0.706927727779691	1	0.150624983700774	2
ENSG00000117000	RLF	0.0697353146444474	0.215147470358861	0.360559626073275	0.00373276954262936	0.0991520234818169	0.752849621722408	0.0741912386459172	0	0	1	0.892189187025422	1	0.0495430445371828	2
ENSG00000127989	MTERF1	0.0470265216039179	0.145322895330084	0.24361926905625	0.00375980223244995	0.433167602227681	0.510438733392377	0.0501521326419848	0	0	1	0.892189187025422	1	0.0495430445371828	2
ENSG00000147459	DOCK5	-0.941954295599152	-0.561788427597061	-0.181622559594971	0.00377557431913897	0.0200896663735009	0.887286942312851	0.193965741718108	0	0	1	0.892189187025422	1	0.0495430445371828	2
ENSG00000170606	HSPA4	0.0219740597941277	0.0662954244969654	0.110616789199803	0.00337119583281597	0.00615995788774054	0.937441944143844	0.0226133567006532	0	0	1	0.892189187025422	1	0.0495430445371828	2
ENSG00000173889	PHC3	0.110308535422257	0.341176687225782	0.572044839029307	0.00377431822321823	0.158337432624403	0.69069183733981	0.117792037825482	0	0	1	0.892189187025422	1	0.0495430445371828	2
ENSG00000175048	ZDHHC14	-4.63630092674327	-2.77869836402896	-0.921095801314649	0.00336986453778319	0.0389362421663117	0.843575027961017	0.947773825114565	0	0	1	0.892189187025422	1	0.0495430445371828	2
ENSG00000000003	TSPAN6	-0.00396375252734202	-0.000399539206323833	0.00316467411469435	0.826099387908433	1.20956500912759	0.27141828783295	0.00181850959973359	2.75218747118891e-06	17.3256507542937	1.20956500912759	0.999260619914513	1	0.000321227460389271	2
ENSG00000000419	DPM1	-0.0439300116179526	0.00442704652813209	0.0527841046742168	0.857597725834632	3.24305723804452	0.0717266781220531	0.0246724218034204	0.000843789857039726	69.164898224153	3.24305723804452	0.999260619914513	1	0.000321227460389271	2
ENSG00000000457	SCYL3	-0.0225785101112927	-0.00368910396757618	0.0152003021761403	0.701881948615989	1.49214932616427	0.221883279000141	0.00963762920783939	9.80921840737041e-05	32.9825787228274	1.49214932616427	0.999260619914513	1	0.000321227460389271	2
ENSG00000000460	C1orf112	-0.00455960495635294	0.00176366094347968	0.00808692684331229	0.584608493545276	0.0926353463284142	0.760853217066481	0.00322621535380738	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000001084	GCLC	-0.0446750535226642	-0.00548438345127497	0.0337062866201142	0.783869902962649	0.0347740023140741	0.852070018378783	0.019995607256317	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000001167	NFYA	-0.00192983997742104	-0.000490478053610441	0.000948883870200156	0.504210958358907	0.0256654695915006	0.872720014757642	0.000734381822913125	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000001460	STPG1	-0.0070359098969378	-0.0014848670205081	0.0040661758559216	0.600085669210566	0.676397012179493	0.410830167819911	0.00283221677552017	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000001461	NIPAL3	-0.107358594092616	-0.0438469844970856	0.019664625098445	0.176018900231117	0.0755993608892946	0.783352056046223	0.0324044778865847	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000001497	LAS1L	-0.0225967164928486	-0.00323029335907317	0.0161361297747023	0.743728878300179	2.93323529899999	0.0867734408351637	0.00988100969534915	0.000139851879184139	65.9079515257121	2.93323529899999	0.999260619914513	1	0.000321227460389271	2
ENSG00000001626	CFTR	-0.0206939273276544	0.0096125616230118	0.039919050573678	0.534166703268161	2.01763594367976	0.155481043067335	0.0154627784947683	0.000319039184525434	50.437044743751	2.01763594367976	0.999260619914513	1	0.000321227460389271	2
ENSG00000001629	ANKIB1	-1.35608100894389	0.549660583796034	2.45540217653596	0.571870005057007	3.32388793466615	0.0682801766890707	0.972335006036933	1.38725020684836	69.9147498454866	3.32388793466615	0.999260619914513	1	0.000321227460389271	2
ENSG00000001631	KRIT1	-0.0248191654730012	0.0909450352904375	0.206709236053876	0.123619059295464	0.587742216627834	0.443293519982176	0.0590644530596337	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000002016	RAD52	-0.0349973749080732	0.00902506830674944	0.0530475115215721	0.687821338681094	1.40802650930732	0.235384280344603	0.0224608429349039	0.000339641033043714	28.9786098919435	1.40802650930732	0.999260619914513	1	0.000321227460389271	2
ENSG00000002587	HS3ST1	-0.0373641506411697	-0.0130942884928126	0.0111755736555446	0.290303102547705	9.38509232825944e-05	0.99227047968223	0.0123828102657981	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000002746	HECW1	-2.21377580967688	-1.01822987217845	0.17731606531998	0.0950630692494718	0.625096543564484	0.429159659503716	0.6099836256833	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000002822	MAD1L1	-0.0107851736078341	0.0203974777652396	0.0515801291383133	0.199818317222757	0.342365837230041	0.558466788822298	0.0159098083531322	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000002919	SNX11	-0.00239938429002043	-0.000451005909619147	0.00149737247078214	0.650053608710638	0.0117719304452751	0.913600248594463	0.000994088868861797	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000003056	M6PR	-0.0025947132621794	5.2207174496969e-05	0.00269912761117334	0.96916320062053	0.239342365655435	0.624681496868242	0.00135049442620117	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000003096	KLHL13	-0.149488774575171	0.0109262487601872	0.171341272095545	0.893799697370307	1.27904064726202	0.258077486914941	0.0818459035985821	0.00310535167962122	21.8164018367478	1.27904064726202	0.999260619914513	1	0.000321227460389271	2
ENSG00000003147	ICA1	-0.134910822940051	-0.0232119490612257	0.0884869248175999	0.683790076715127	4.01180505825315	0.0451827531764359	0.0569902685763065	0.00488762825055677	75.0735645057632	4.01180505825315	0.999260619914513	1	0.000321227460389271	2
ENSG00000003393	ALS2	-0.0416755783736208	0.0355803631028661	0.112836304579353	0.366703746131874	1.20294939297904	0.272732985572938	0.0394170209686872	0.00112752280634823	16.8709834481435	1.20294939297904	0.999260619914513	1	0.000321227460389271	2
ENSG00000003402	CFLAR	-0.0978098484375817	-0.0338221738383859	0.03016550076081	0.300209348033214	0.551191451270883	0.45783127608182	0.0326473726578256	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000003509	NDUFAF7	-0.0149216351439724	-0.00413086146715025	0.0066599122096719	0.45307280321933	0.765679991237707	0.38155680837155	0.00550559794054299	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000003756	RBM5	-0.140607150227842	0.00229221147742273	0.145191573182688	0.974919221872828	0.00169897925460273	0.967121564996535	0.0729091773279699	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000003987	MTMR7	-0.0263372259929515	0.308944284004277	0.644225794001505	0.0709177512436946	0.122848535973597	0.725965324847395	0.171065138258604	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000003989	SLC7A2	-0.010301751859674	-0.00160755008299562	0.0070866516936828	0.717056444539695	0.262944028571207	0.608104743850399	0.00443589874367957	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000004139	SARM1	-0.0194286037181278	-0.00122888042292177	0.0169708428722843	0.894714936051322	0.254938930421402	0.613618695932169	0.00928574373751922	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000004455	AK2	-0.00455650065497264	0.0011267886124896	0.00681007787995184	0.697580022264621	0.472937080580513	0.491639068240948	0.00289969066385469	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000004487	KDM1A	-0.0685599445452318	-0.0286641968772741	0.0112315507906835	0.15907481199049	0.875092509557206	0.349549333874781	0.0203553473342624	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000004534	RBM6	-1.0187103825967	-0.427799417412469	0.163111547771762	0.15591441437097	1.89003311389224e-06	0.998903080817615	0.30149072628133	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000004660	CAMKK1	-0.0013741383958469	-0.000106074980758416	0.00116198843433007	0.869767931989284	0.262354295476451	0.608507316343748	0.000646983018611977	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000004700	RECQL	-0.00427227170043374	-0.00051026053470715	0.00325175063101944	0.79036259490413	0.907482796619833	0.340783190167004	0.00191942872185451	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000004766	VPS50	-0.087909978825635	0.020502852776669	0.128915684378973	0.710886987938066	0.983551232824775	0.321323633837571	0.0553136855868019	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000004779	NDUFAB1	-0.00372869689869064	-0.000677851665630284	0.00237299356743007	0.663218151665494	0.00846815529769291	0.9266800991689	0.00155658229290183	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000004799	PDK4	-0.0209035628679431	-0.000769262058843092	0.0193650387502569	0.940307443695614	1.15243626220108	0.28303973479824	0.0102727912185718	9.6290644547226e-05	13.2273052489635	1.15243626220108	0.999260619914513	1	0.000321227460389271	2
ENSG00000004864	SLC25A13	-0.170310035454035	-0.0455346104777168	0.0792408144986017	0.474451736828998	0.349496808041313	0.554398113114203	0.0636621009164103	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000004866	ST7	-0.403046843239182	0.245146165153797	0.893339173546775	0.458537581894498	4.86965908676077	0.0273328996215285	0.330716795566573	0.180972979660031	79.4646815683932	4.86965908676077	0.999260619914513	1	0.000321227460389271	2
ENSG00000004897	CDC27	-0.115365828245271	0.0203739272828644	0.156113682811	0.768618997918833	0.402310973825387	0.525898180761029	0.0692562499101174	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000004975	DVL2	-0.00818789089249178	-0.00172310884805857	0.00474167319637464	0.601388717888995	0.269383083507939	0.603745905536064	0.0032984187951547	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000005007	UPF1	-0.00945138934568316	-0.00358482482977096	0.00228173968614124	0.231050874700271	0.0307380471408281	0.860826080459669	0.00299320016193507	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000005022	SLC25A5	-0.00161280686239356	4.30743452950785e-05	0.00169895555298372	0.959337924625497	0.250269640956657	0.616885278949552	0.000844852875231394	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000005100	DHX33	-0.00236222346090798	0.00520973105932541	0.0127816855795588	0.177493181186112	0.0290608643080543	0.864638580257211	0.00386331309144454	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000005108	THSD7A	-4.71037669964119	-1.41464596454952	1.88108477054214	0.400187219512177	15.7423047613525	7.25825923870021e-05	1.68152617144395	5.30696669137596	93.6476899973693	15.7423047613525	0.999260619914513	1	0.000321227460389271	2
ENSG00000005156	LIG3	-0.00283026486174562	-0.000521177401705869	0.00178791005833388	0.658215870228834	0.336860141700845	0.561647239011844	0.00117812749532825	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000005206	SPPL2B	-0.0385900880537133	0.0272510343445496	0.0930921567428126	0.417244482529088	1.24737950640004	0.26405356816596	0.033593026666617	0.00059218517167283	19.8319360812636	1.24737950640004	0.999260619914513	1	0.000321227460389271	2
ENSG00000005249	PRKAR2B	-0.0265489860370768	-0.00447029086221721	0.0176084043126424	0.69148880206621	0.0415807746637836	0.838420981851072	0.0112648473895508	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000005302	MSL3	-0.00360596594497942	0.000168979995772843	0.00394392593652511	0.930087338013138	0.0202172126961916	0.886932106286971	0.0019260282181349	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000005421	PON1	-0.00214047442997452	-0.000466445424428309	0.00120758358111791	0.584985295472692	0.122247385399257	0.726609686506772	0.000854112125911876	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000005436	GCFC2	-0.121685433164793	0.0367072338513608	0.195099900867515	0.649671674784077	2.35436954997199	0.124932384037701	0.0808140701898274	0.00825515405574569	57.5257843437579	2.35436954997199	0.999260619914513	1	0.000321227460389271	2
ENSG00000005448	WDR54	-0.00151970772611368	-0.000253618030492006	0.00101247166512967	0.694605959602416	1.33045110046187e-05	0.997089694654397	0.000645976000379817	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000005469	CROT	-0.00967743015886571	0.00212838451300646	0.0139341991848786	0.723827819271971	1.12261577464726	0.289355906441888	0.0060234855155477	9.20713941357665e-06	10.9223277826987	1.12261577464726	0.999260619914513	1	0.000321227460389271	2
ENSG00000005483	KMT2E	-2.05163377291636	0.167167493467329	2.38596875985102	0.882606095583931	4.37939062050401	0.0363760002384812	1.13206226435042	1.98506257851725	77.1657728973052	4.37939062050401	0.999260619914513	1	0.000321227460389271	2
ENSG00000005486	RHBDD2	-0.0020966643943963	0.00464791235688159	0.0113924891081595	0.176799106953371	0.824449752040318	0.36388236690025	0.00344117381976314	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000005513	SOX8	-0.0435017176448898	-0.0127289565975568	0.0180438044497763	0.417522683796161	0.944946845688242	0.331008878277681	0.0157006767930761	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000005801	ZNF195	-0.0490969487474022	-0.0133358033659185	0.0224253420155652	0.464842402927096	0.44904899995842	0.502786915397629	0.0182458176086719	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000005812	FBXL3	-0.00861017794697583	-0.00214777084597719	0.00431463625502145	0.514794150700993	0.480940037851379	0.487996826390946	0.00329720706705495	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000005884	ITGA3	-0.00252727597239168	0.000343454555127903	0.00321418508264749	0.814604336884428	0.0083306342496687	0.927276220957198	0.0014646853463449	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000005889	ZFX	-0.00835240560593408	0.0434300473478665	0.0952125003016672	0.100212204442762	0.0840219796264792	0.771919173591258	0.0264201043295969	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000005961	ITGA2B	-0.00662138390161015	-0.000372373748663996	0.00587663640428216	0.907024282039831	0.381770282812975	0.536657330463607	0.00318832907249192	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000006007	GDE1	-0.00416491938515907	-0.00111205937560663	0.00194080063394581	0.475256695949623	0.0040429063032364	0.949301589532314	0.00155761025898078	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000006025	OSBPL7	-0.00231291778360281	0.000818508338042194	0.0039499344596872	0.608437207942131	0.0680661125037802	0.794173611607714	0.00159769574662866	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000006042	TMEM98	-0.000692583415233728	-0.000183620377026031	0.000325342661181666	0.479502429558799	0.043213694648155	0.835323416497292	0.000259679791170824	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000006071	ABCC8	-0.0570661904966961	0.0279664708555704	0.112999132207837	0.51917711848946	0.000855757036779549	0.97666255202836	0.0433848081000433	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000006116	CACNG3	-0.00270558148055846	-0.000910994392372561	0.000883592695813334	0.31976281202142	0.541014104595577	0.462012752272483	0.000915622482015675	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000006125	AP2B1	-0.086875640422887	0.0237068215520725	0.134289283527032	0.674354112354004	0.932096683363417	0.33431869523648	0.0564206601994832	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000006194	ZNF263	-0.0034019170164927	-0.000270615886880837	0.00286068524273103	0.865493331467715	0.0483285923420932	0.825997596388885	0.00159763197401134	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000006210	CX3CL1	-0.00113504840389186	-0.000135653500255621	0.000863741403380623	0.790210749891404	0.0819746458058851	0.774639055037517	0.000509904728617129	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000006283	CACNA1G	-0.00217933547543457	0.000265133731867413	0.0027096029391694	0.831652242599478	0.257192074685079	0.612055833095543	0.00124720108460341	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000006432	MAP3K9	-0.00403930945730287	0.00335415916794899	0.0107476277932009	0.373913128044656	0.337607518295037	0.561213473838814	0.00377224718595372	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000006451	RALA	-0.0187483217902023	0.00441953773055317	0.0275873972513087	0.708489246539638	0.026968862504042	0.86955638938807	0.0118205536956294	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000006459	KDM7A	-0.0174019497703151	0.00986780605991227	0.0371375618901397	0.478181405568863	0.0471458885314641	0.828106224535509	0.0139133963916316	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000006468	ETV1	-0.0940038095906824	0.249196757657817	0.592397324906316	0.154700460417368	0.101726624116322	0.749767374492993	0.175105547834359	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000006576	PHTF2	-0.125570478701002	0.0114078554206613	0.148386189542324	0.870337275759552	0.224774612536359	0.635425739027177	0.0698881893759939	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000006634	DBF4	-0.00670487394423629	-0.00275789930607139	0.00118907533209351	0.170842912454536	0.0785421927116932	0.779282792848329	0.00201379957453205	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000006652	IFRD1	-0.0438323452987316	-0.0109093962611243	0.022013552776483	0.516043344495792	0.0425428109421903	0.83658853525487	0.0167977316406318	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000006695	COX10	-0.0471399285006149	-0.0103863909831646	0.0263671465342857	0.579662781715267	0.445890211358441	0.50429311660057	0.0187521494309883	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000006704	GTF2IRD1	-0.157132713888244	-0.0405591465813301	0.0760144207255836	0.495286177526683	1.07133990550531	0.300642988936195	0.0594774027616993	0.00047796951110377	6.65894224033954	1.07133990550531	0.999260619914513	1	0.000321227460389271	2
ENSG00000006712	PAF1	-0.00120132587031389	-0.000282571695422789	0.000636182479468308	0.546637887382405	0.491563842297746	0.483230538371264	0.000468760743635145	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000006715	VPS41	-0.378551559278621	0.0278469552082324	0.434245469695086	0.893165919840946	3.43043183375938	0.0640053632659228	0.207349990965382	0.0627921936657242	70.8491511138961	3.43043183375938	0.999260619914513	1	0.000321227460389271	2
ENSG00000006744	ELAC2	-0.00722220811441313	-0.000951864757781015	0.0053184785988511	0.766061252230294	0.111789639170773	0.738115784294607	0.00319921356009181	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000006756	ARSD	-0.00274112046565567	-0.00011406633148539	0.00251298780268489	0.932180802465605	0.660391846254965	0.416421640903882	0.00134035837132322	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000006757	PNPLA4	-0.00100529943693116	-0.000266063525472487	0.000473172385986188	0.48054626634676	0.260394733122116	0.609849097512383	0.000377168109868178	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000007047	MARK4	-0.103533878962927	-0.0307466296655442	0.042040619631839	0.407713727277768	0.786542014305354	0.375147796829108	0.0371370340840545	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000007062	PROM1	-0.0848724666874898	-0.033741863537346	0.0173887396127977	0.19586926706582	0.0561385101860311	0.812706699595638	0.0260875217878774	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000007080	CCDC124	-0.00212078002836132	-0.000574392863031509	0.0009719943022983	0.466605879739965	0.20463260022378	0.651007245368145	0.000788987541366838	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000007168	PAFAH1B1	-0.488291681988054	0.0487764445146121	0.585844571017278	0.858720127182714	0.00507373656024021	0.943214573323232	0.274019385426972	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000007174	DNAH9	-0.00861873726636355	-0.00061059325276567	0.0073975507608322	0.881206081831482	0.0027876796995471	0.957892471018743	0.00408586284072824	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000007237	GAS7	-0.0212128286167841	-0.00589404787637277	0.00942473286403852	0.450780201617386	1.46488697471956	0.226154149821617	0.00781584807743606	4.10004243707268e-05	31.7353476918284	1.46488697471956	0.999260619914513	1	0.000321227460389271	2
ENSG00000007341	ST7L	-0.0609034686516122	0.0136633561866637	0.0882301810249397	0.719492801463624	0.568750722621165	0.450755773384956	0.0380449974726319	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000007372	PAX6	-0.00160399025459231	-0.000291961613066205	0.0010200670284599	0.662731798019738	0.13756258116324	0.710716261406267	0.000669414668777191	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000007392	LUC7L	-0.100708919429244	0.0403890702957866	0.181487060020817	0.574772651005998	0.699409571797754	0.402982157811933	0.071990093102727	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000007402	CACNA2D2	-0.00241909370752609	-0.000582877720607952	0.00125333826631019	0.533836951093265	0.0470325482713242	0.82830974510876	0.00093686210634582	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000007923	DNAJC11	-0.0310551805657001	-0.00240703921148348	0.0262411021427331	0.869197666395567	0.041983527264642	0.837651175587156	0.014616667234801	0	0	1	0.999260619914513	1	0.000321227460389271	2
ENSG00000008056	SYN1	-0.0328886498513321	-0.0103002375084574	0.0122881748344173	0.371462750198812	0.14160863529603	0.706687019497172	0.0115249119478976	0	0	1	0.999260619914513	1	0.000321227460389271	2
